my main reason to convert was the imovie program.,imovie program,1
however[comma] i may have inadvertently thrown out one of the batteries with the shipping carton.,shipping carton,0
i guess the only good thing that came out of these were the speakers and the subwoofer.,subwoofer,1
the best thing about this laptop is the price along with some of the newer features.,price,1
the screen is nice and the images comes very clear[comma] the keyboard and the fit just feels right.,screen,1
"(if you ever see the spinning beachball come up when you think it shouldn't[comma] check the ""activity monitor"" app to see if the disk throughput has temporarily dropped to zero.",spinning beachball,-1
the reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (i prefer it dark) or if you can crank up the brightness.,display,-1
"there is a small red circle next to it with a x in the middle[comma] and when i click on it it says: "" consider replacing your battery"" and it does not hold full charge.",charge,-1
2nd best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,patches,-1
even though it is running snow leopard[comma] 2.4 ghz c2d is a bit of an antiquated cpu and thus the occasional spinning wheel would appear when running office mac applications such as word or excel.,office mac applications,-1
"i had static in the output[comma] and i had to reduce the sound output quality to ""fm"" as opposed to the default ""cd.",sound output quality,-1
it has a faster processor and more ram.,processor,1
speaking of the browser[comma] it too has problems.,browser,-1
_ the board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,warrenty,-1
the screen is huge and coloful[comma] but no led backlighting.,screen,1
the nortons virus scan is only for a very short time unlike others that usually are good for a year.,nortons virus scan,-1
images are crisp and clean.,images,1
it is a much more streamlined system for adding programs[comma] using the internet[comma] and doing other things everyone does on a computer.,using the internet,0
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,video games,0
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,-1
_ this process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.,mother board,-1
it even has a great webcam[comma] and skype works very well.,webcam,1
super fast processor and really nice graphics card..,graphics card,1
many of my classmates computers hard drives crashed.,hard drives,-1
it didn't come with any software installed outside of windows media[comma] but for the price[comma] i was very pleased with the condition and the overall product.,software,-1
its pretty fast and does not have hiccups while i am using it for web browsing[comma] uploading photos[comma] watching movies (720p) on occasion and creating presentations.,uploading photos,1
support has been lackluster and now i just want a refund.,support,-1
it is everything i'd hoped it would be from a look and feel standpoint[comma] but somehow a bit more sturdy.,look and feel standpoint,1
fully charged[comma] the macbook pro can last about five hours unplugged.,charged,1
the graphics and screen are stunning and although i was a pc person[comma] i was able to understand how to use a mac fairly quickly.,graphics,1
for the bluetooth to work properly[comma] you must install the launch manager on the drivers/applications dvd[comma] or it will not show after the reload.,bluetooth,0
_ then i've fixed the dc jack (inside the unit)[comma] rewired the dc jack to the outside of the laptop[comma] replaced the power brick.,dc jack,0
the first one sent: touchpad didn't work the second sent: usb didn't work the third sent: touchpad didn't work the fourth sent: hasn't arrived yet.,touchpad,-1
with today's company fighting over marketshare[comma] its a shame that asus can get away with the inept staff answering thephone.,staff,-1
the operating system and user interface is very intuitive[comma] and the large multi-touch track pad is amazing.,multi-touch track pad,1
i will have to purchase spy ware or nortell for privacy protection.,spy ware,0
ive had to call tech support many times.,tech support,0
with a mac computer i have more free time as i don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,-1
i have had to call with a few questions or issues and they have helped me for free[comma] even without the warranty.,warranty,0
the magnetic plug-in power charging power cord is great (i even put it to the test by accident)- excellent innovation!,magnetic plug-in power charging power cord,1
i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,mouse pointer,-1
also the speakers are not very loud[comma] but it is a netbook.,speakers,-1
he has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,antivirus software,-1
i hope to edit this in the next few hours[comma] i am going to try to install my own copy of windows 7.,windows 7,0
it works really well.,works,1
it has come into good use for my finances[comma] scheduling[comma] my parents business expenses[comma] and it is definitely amazing for gaming.,gaming,1
os x is solid with lots of innovations such as quicklook which save heaps of time.,os x,1
you will need them if you want to reload the os (i recommend doing if you can to start fresh and optimal).,os,0
it has a lot of memory and a great battery life.,memory,1
you may need to special order a bag.,bag,0
also the display is exceptional!,display,1
i do not experience a lot of heat coming out of it[comma] however i would highly suggest purchasing a stand however[comma] due to the nature of the design of the macbook as it is one very large heat sink.,heat sink,-1
the difference in the apple keyboard from a pc's keyboard took a bit of tim to get used to[comma] but overall it's worth it!,pc's keyboard,0
the only thing that can be updated is the video[comma] other than that you're all set.,video,-1
also you may need to charge it once a day[comma] if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.,size,1
i gave it to my daughter because i just hated the screen[comma] hated that it had no cd drive to at least play cd's when i wanted to listen to music and do schoolwork.,cd drive,-1
keyboard was also very nice and had a solid feel.,keyboard,1
it is of high quality[comma] has a killer gui[comma] is extremely stable[comma] is highly expandable[comma] is bundled with lots of very good applications[comma] is easy to use[comma] and is absolutely gorgeous.,applications,1
additional caveat: the base installation comes with some toshiba-specific software that may or may not be to a user's liking.,base installation,-1
it is also very lightweight[comma] making transporting this computer very easy.,transporting,1
maximum sound isn't nearly as loud as it should be.,maximum sound,-1
i am first time mac buyer and am amazed at features and ease of use the mac offers.,features,1
the screen gets smeary and dusty very quickly and it's very noticeable.,screen,-1
it even has a great webcam[comma] and skype works very well.,skype,1
and if you have a iphone or ipod touch you can connect and download songs to it at high speed.,speed,1
it takes me approximately 3 tries to get to each site[comma] then after closing the browser and reopening it it actually works.,browser,0
then after 4 or so months the charger stopped working so i was forced to go out and buy new hardware just to keep this computer running.,hardware,-1
i wanted to purchase the extended warranty and they refused[comma] because they knew it was trouble.,extended warranty,0
garageband is easy to work with[comma] like all the other apple applications i've had experience with.,apple applications,1
windows vista makes this computer almost unusable for online service.,windows vista,-1
that included the extra sony sonic stage software[comma] the speakers and the subwoofer i got (that was worth the money)[comma] the bluetooth mouse for my supposedly bluetooth enabled computer[comma] the extended life battery and the docking port.,subwoofer,1
_ i was also able to install and use my photoshop and aftereffects programs easily.,photoshop,1
oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,recovery cd,-1
the i5 blows my desktop out of the water when it comes to rendering videos.,i5,-1
i was originally concerned that i couldn't view work i had done in college on my mac because of the pc formatting[comma] but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs.,programs,1
very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery,1
i was loving this netbook because it had an amazing screen and display and was small and light[comma] but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime i booted it.,screen,1
before[comma] i reloaded with windows 7 ultimate and used only the downloaded drivers from acer's site.,windows 7 ultimate,0
they need to stop outsoucing and send some complaint calls to us based customer service agents for those who live in the united states.,customer service agents,-1
yes[comma] the computer was light weight[comma] less expensive than the average laptop[comma] and was pretty self explantory in use.,use,1
the macbook arrived in a nice twin packing and sealed in the box[comma] all the functions works great.,functions,1
i had upgraded my old macbook to lion[comma] so i kind of knew what i was getting[comma] but hadn't been able to enjoy some of the awesome new multi-touch features.,multi-touch features,1
i noticed windows has a new system called windows 7[comma] what about us vista users?_ they should get all the bugs out of vista before investing in a new system.,windows,0
it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops.,gadgets,0
they don t translate from a mac[comma] even on word[comma] resulting in a ton of run-on sentences.,word,-1
but the machine is awesome and ilife is great and i love snow leopard x.,ilife,1
also[comma] if you need to talk to a representive at microsoft[comma] there is a charge[comma] which i believe is robbery[comma] since you are charged enormous amounts for a very badly designed system[comma] which most people would have went with xp if they could.,system,-1
"laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,-1
the first full charge of this battery got me only about 2 full hours.,full charge,-1
_i actually had the hard drive replaced twice[comma] the mother board once[comma] the dvd drive twice[comma] then they finally agreed to replace it[comma] (all of this in less than 1 1/2 years!,dvd drive,-1
i'ts nice to have the higher-end laptops[comma] but this fits my budget and the features i need.,features,1
the screen shows great colors.,colors,1
"no temporary replacement[comma] they are out of replacements because ""many computers had problems with the nvidia chipset""-inquired status of repair.",nvidia chipset,-1
_ also[comma] i have had alot of trouble with the keys sticking and will not type correctly.,keys,-1
i edit and burn to dvd a lot of video[comma] so i obviously could not live with a non-functioning drive.,drive,-1
"(if you ever see the spinning beachball come up when you think it shouldn't[comma] check the ""activity monitor"" app to see if the disk throughput has temporarily dropped to zero.",disk throughput,0
i also purchased iwork to go with it which has programs for word processing[comma] spreadsheets[comma] and presentations (similar to microsoft office).,spreadsheets,0
it has far exceeded my expectations for power[comma] storage[comma] and abilitiy.,abilitiy,1
i got it back again and was told the motherboard had been replaced[comma] so i was now on the second motherboard within 3 months.,motherboard,-1
it really is perfect for work and play.,play,1
another thing i might add is the battery life is excellent.,battery life,1
the games included are very good games.,games,1
then it ceased charging at all.,charging,-1
then hp sends it back to me with the hardware screwed up[comma] not able to connect.,hardware,-1
screen[comma] keyboard[comma] and mouse: if you cant see yourself spending the extra money to jump up to a mac the beautiful screen[comma] responsive island backlit keyboard[comma] and fun multi-touch mouse is worth the extra money to me alone.,island backlit keyboard,1
and the best part is that it even comes with a free printer (when they have a certain promotion/offer going[comma] of course)!,printer,1
i had a usb connect but[comma] i can't use it because it is not compatible.,usb connect,-1
they say that this will invalidate the warranty on the hard drive (i don't really understand why but anyway).,warranty,-1
the battery never held a charge longer than one hour and within two months[comma] stopped holding a charge for more than ten minutes.,battery,-1
it is of high quality[comma] has a killer gui[comma] is extremely stable[comma] is highly expandable[comma] is bundled with lots of very good applications[comma] is easy to use[comma] and is absolutely gorgeous.,use,1
good keyboard[comma] long battery life[comma] largest hard drive and windows 7.,windows 7,1
it's so much easier to navigate through the operating system[comma] to find files[comma] and it runs a lot faster!,runs,1
after replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,-1
bigger hd[comma] better graphics card[comma] and a bid hd.,hd,1
the internet speed is spectacular.,internet speed,1
when typing[comma] letters and spaces are frequently omitted requiring the user to redo many words and sentences.,typing,-1
system is loosing about 20% of performance because of that.,system,-1
i can't say enough of how satisfied i am with their product and help aftermarket.,product and help aftermarket,1
_ the board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,board,-1
it is easy to use[comma] good quality and good price.,use,1
one drawback[comma] i wish the keys were backlit.,keys,-1
the screen resolution was exactly what i was looking for.,screen resolution,1
then[comma] within 5 months[comma] the charger crapped out on me.,charger,-1
i would definitely reccomend this if you are in the market for an easy to use[comma] stylish[comma] fun[comma] awesome computer.,use,1
it absolutely is more expensive than most pc laptops[comma] but the ease of use[comma] security[comma] and minimal problems that have arisen make it well worth the pricetag.,security,1
my computer froze on several occasion[comma] had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.,buttons,-1
its also fun to use!,use,1
it rarely works and when it does it's incredibly slow.,works,-1
with all the programs that came with it[comma] such as ilife and iwork[comma] i was set from the very beginning.,iwork,0
it is stamped and not in pieces therefore it is a stronger more resilient frame.,frame,1
it has a .1 ghz faster processor and a stock 500gb hard drive.,processor,1
the delivery was fast[comma] and i would not hesitate to purchase this laptop again.,delivery,1
screen[comma] keyboard[comma] and mouse: if you cant see yourself spending the extra money to jump up to a mac the beautiful screen[comma] responsive island backlit keyboard[comma] and fun multi-touch mouse is worth the extra money to me alone.,mouse,0
who couldn't love a dvd burner[comma] 80-gigabyte hd[comma] and fairly new graphics chip? as i soon discovered[comma] though[comma] there is a reason for which similarly-configured sony and toshiba machines cost more: they use higher-quality components that are faster[comma] better-configured[comma] and end up lasting a lot longer.,dvd burner,1
my friend reports the notebook is astonishing in performance[comma] picture quality[comma] and ease of use.,performance,1
the computer is currently in west verginia doe to the method of shipping choosen by toshiba.,shipping,-1
of course[comma] i also have several great software packages that came for free including iwork[comma] garageband[comma] and imovie.,software packages,1
i guess he was the technical person.,technical person,0
can't reinstall with standard os cd because of proprietary hardware drivers.,proprietary hardware drivers,-1
first things first[comma] macbook pro has many applications to make life easier[comma] unlike the windows computers.,windows,-1
i couldn't believe how long the battery lasted on a single charge.,battery,1
this is likely due to poor grounding and isolation between the components[comma] and i'm hoping that it can be fixed with a ground loop isolator[comma] but i still expected better product quality for this price range.,price range,-1
with awesome graphics and assuring security[comma] it's perfect!,graphics,1
keys stick periodically and i havent had the laptop for 45 days yet.,keys,-1
_ i could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,tech support,-1
the internet was locekd and froze every time it was trying to be used[comma] and the command prompt would not work at all.,command prompt,-1
the brand is tarnished in my heart.,brand,-1
for the [$] price (special offer) this is a great laptop.,price,1
_a month later[comma] we reinstall the os (vista).,os (vista),-1
i love the keyboard.,keyboard,1
the keyboard is top notch.,keyboard,1
although i do believe that windows operating system may be to fault for some of the problems.,windows operating system,-1
once open[comma] the leading edge is razor sharp.,leading edge,-1
wonderful features.,features,1
the bluetooth was not there at all[comma] and the fingerprint reader driver would be there[comma] but the software would hang after installation was 1/2 way done.,bluetooth,-1
ease of use is just one of the benefits i love about my mac.,use,1
_i actually had the hard drive replaced twice[comma] the mother board once[comma] the dvd drive twice[comma] then they finally agreed to replace it[comma] (all of this in less than 1 1/2 years!,mother board,-1
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly.,os,1
i'v spent as much for shipping as i would to buy a new netbook -- of course a different brand.,shipping,-1
disappointing for such a lovely screen and at a reasonable price,price,1
the only problem is a lack of screen resolutions!,screen resolutions,-1
strengths:well-shaped weaknesses:a bad videocard!,videocard,-1
ease of use is just one of the benefits i love about my mac.,use,1
was very much worth the price i paid.,price,1
tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,power supply,-1
it has good speed and plenty of hard drive space.,hard drive space,1
the first one sent: touchpad didn't work the second sent: usb didn't work the third sent: touchpad didn't work the fourth sent: hasn't arrived yet.,touchpad,-1
this computer is exceptionally thin for it's screen size and processing power.,screen size,1
there are no viruses or spyware to worry about like on a windows computer.,windows,-1
it is good to know that i can mobilize without having to worry about the battery life.,battery life,1
i do not experience a lot of heat coming out of it[comma] however i would highly suggest purchasing a stand however[comma] due to the nature of the design of the macbook as it is one very large heat sink.,design,-1
i paid for extra memory and the 17-inch screen[comma] as well as the top of the line dvd and cd burners.,17-inch screen,0
and it comes with the new osx that comes with new features that makes the use more easy.,use,1
no luck[comma] although i waited for hours on the phone-visited machouse[comma] they stated the their call center is down due to too many phonecalls (difficult to believe).,call center,-1
quality display  i love hp[comma][comma] it's the only computer/printer we will buy.,quality display,1
adjust the sensitivity since it's not that responsive to begin with.,sensitivity,-1
also you may need to charge it once a day[comma] if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.,look,1
system is loosing about 20% of performance because of that.,performance,-1
right size and weight for portability.,portability,1
it's so nice to look at and the keys are easy to type with.,look,1
the cover for the dvd drive soon came off[comma] too--a mark of poor construction quality.,construction quality,-1
there are several programs for school or office use (pages[comma] numbers[comma] keynote[comma] etc.)[comma] music (garageband)[comma] photo management (photo booth[comma] iphoto)[comma] video-editing or movie-making (imovie)[comma] etc.,school or office use,0
the battery life[comma] before the battery completely died of course[comma] left much to be desired.,battery,-1
unless you need the bluetooth 3.,bluetooth 3,0
so then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back[comma] but of course you are taking a chance of them testing it out to see what has happened[comma] and they tell you that it was not on their side [comma] then you are stuck paying for the repair (the price of a new one).,price,-1
you have to toss out the wifi card and replace it just to have any sort of network capability.,network capability,-1
other installed features[comma] such as certain printer software[comma] are also most attractive.,features,1
every driver on the drivers/applications dvd is everything you will need for a reload.,driver,1
my one complaint with this laptop is that i've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,headphone jack,-1
also[comma] hdd secures inside using rails[comma] and there is only one set on the main hard drive.,hard drive,0
not easy to carry.,carry,-1
it fires up in the morning in less than 30 seconds and i have never had any issues with it freezing.,fires up,1
since i've had this computer i've only used the trackpad because it is so nice and smooth.,trackpad,1
"i also purchased office max's ""max assurance"" with the ""no lemon"" clause.","office max's ""max assurance""",0
i don't have stupid pop up windows (even when i have pop ups blocked)[comma] i don't have to wait 5 minutes for a webpage to download[comma] and best of all i can run all the web programming software i need to use all at once without slowing me down.,pop up windows,1
right size and weight for portability.,weight,1
however[comma] i love this particular mac because its very fast[comma] great size[comma] and has fantastic features like the lighted keyboard and easy mouse pad.,mouse pad,1
as with any laptop not purchased with software options[comma] it comes with a lot of what i consider useless applications.,applications,-1
it might be something deep within windows[comma] for i was unable to create a disk image on my hard drive.,hard drive,-1
and it comes with the new osx that comes with new features that makes the use more easy.,features,1
love the graphics[comma] awesome programs (including garageband)[comma] and really cool default background.,graphics,1
it is so simple to use[comma] i use it more than my desktop.,use,1
it is easy to go from one keyboard to another.,keyboard,0
i mainly use it for email[comma] internet[comma] and managing personal files (pics[comma] vids[comma] etc.).,internet,0
am very glad i bought it[comma] great netbook[comma] low price.,price,1
i was taught to use photoshop and was amazed.,photoshop,1
aside from the trial software and the short battery life[comma] lack of a webcam[comma] its great.,battery life,-1
the trackpad was easy to learn and navigate.,trackpad,1
i had to re-install windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,-1
from the get-go[comma] the m6809 was unsteady in its operation;,operation,-1
the programs that come standard with the leopard running system are enough for the average person to run all the basics.,leopard running system,0
the computer runs very fast with no problems and the ilife software that comes with it (iphoto[comma] imovie[comma] iweb[comma] itunes[comma] garageband) is all very helpful as well.,garageband,1
but to be honest[comma] i don't use my computer for anything like graphics editing and complex data analysis and gaming.,gaming,0
the system constantly overheats[comma] the battery life is too short[comma] the case is coming apart[comma] and my core applications that i use every day in my work as a graphic artist run poorly.,core applications,-1
it's also very capable of doing moderate video editing (although you may need the performance boost of the larger macbook pros for heavy duty mobile video editing).,mobile video editing,0
it is fast booting up [comma] shutting down[comma] and connection with the internet.,booting up,1
the touchpad is very intuitive[comma] so much so that i never want to use buttons to click again!,buttons,0
in 5 months the connect quality got worse and worse.,connect quality,-1
_ the company sent me a whole new cord overnight and apologized.,cord,1
the reality was[comma] it heated up very quickly[comma] and took way too long to do simple things[comma] like opening my documents folder.,opening my documents folder,-1
_ we have had numerous problems with vista[comma] such as adobe flash player just quits and has to be uninstalled and then reinsalled[comma] internet explore just quits and you lose whatever you were working on[comma] also[comma] the same windows update has appeared on this computer since we got it and has been updated probably 400 times[comma] the same update.,adobe flash player,-1
"the 13"" macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product.",budget,1
the bluetooth was not there at all[comma] and the fingerprint reader driver would be there[comma] but the software would hang after installation was 1/2 way done.,software,-1
_ now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one[comma] so back it went to get the correct drive.,drive,-1
i upgraded it's ram to 2gb[comma] i am very happy with it.,ram,1
returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,speaker grill,-1
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,size,1
the processor a amd semprom at 2.1 ghz is a bummer it does not have the power for hd or heavy computing.,processor,-1
i got my macbook pro because i wanted to do all the stuff i need to do without worrying about the system quitting on me or freezing for a few minutes.,system,0
i would recommend this computer to anyone searching for the perfect laptop[comma] and the battery life is amazing.,battery life,1
for those that care about noise this thing doesn't really make any;,noise,1
not even safe mode boots.,safe mode,-1
